County-Level Results For 1850

county,state,population
Bedford,Tennessee,21511
Bedford,Virginia,24080
Belknap,New Hampshire,17721
Belmont,Ohio,34600
Bennington,Vermont,18589
Benton,Tennessee,6315
Benton,Arkansas,3710
Benton,Iowa,672
Benton,Minnesota,418
Benton,Indiana,1144
Benton,Missouri,5015
Bergen,New Jersey,14725
Berkeley,Virginia,11771
Berks,Pennsylvania,77129
Berkshire,Massachusetts,49591
Berrien,Michigan,11417
Bertie,North Carolina,12851
Bexar,Texas,6052
Bibb,Georgia,12699
Bibb,Alabama,9969
Bienville,Louisiana,5539
Black Hawk,Iowa,135
Blackford,Indiana,2860
Bladen,North Carolina,9767
Blair,Pennsylvania,21777
Bledsoe,Tennessee,5959
Blount,Tennessee,12424
Blount,Alabama,7367
Bolivar,Mississippi,2577
Bond,Illinois,6144
Boone,Missouri,14979
Boone,Illinois,7624
Boone,Iowa,735
Boone,Virginia,3237
Boone,Indiana,11631
Boone,Kentucky,11185
Bossier,Louisiana,6962
Botetourt,Virginia,14908
Bourbon,Kentucky,14466
Bowie,Texas,2912
Boyle,Kentucky,9116
Bracken,Kentucky,8903
Bradford,Pennsylvania,42831
Bradley,Tennessee,12259
Bradley,Arkansas,3829
Branch,Michigan,12472
Braxton,Virginia,4212
Brazoria,Texas,4841
Brazos,Texas,614
Breathitt,Kentucky,3785
Breckinridge,Kentucky,10593
Bristol,Rhode Island,8514
Bristol,Massachusetts,76192
Brooke,Virginia,5054
Broome,New York,30660
Brown,Wisconsin,6215
Brown,Illinois,7198
Brown,Indiana,4846
Brown,Ohio,27332
Brunswick,Virginia,13894
Brunswick,North Carolina,7272
Bryan,Georgia,3424
Buchanan,Iowa,517
Buchanan,Missouri,12975
Buckingham,Virginia,13837
Bucks,Pennsylvania,56091
Bullitt,Kentucky,6774
Bulloch,Georgia,4300
Buncombe,North Carolina,13425
Bureau,Illinois,8841
Burke,Georgia,16100
Burke,North Carolina,7772
Burleson,Texas,1713
Burlington,New Jersey,43203
Butler,Pennsylvania,30346
Butler,Kentucky,5755
Butler,Alabama,10836
Butler,Missouri,1616
Butler,Ohio,30789
Butte,California,3574
Butts,Georgia,6488
Cabarrus,North Carolina,9747
Cabell,Virginia,6299
Caddo,Louisiana,8884
Calaveras,California,16884
Calcasieu,Louisiana,3914
Caldwell,Kentucky,13048
Caldwell,North Carolina,6317
Caldwell,Louisiana,2815
Caldwell,Texas,1329
Caldwell,Missouri,2310
Caledonia,Vermont,23595
Calhoun,Texas,1110
Calhoun,Michigan,19162
Calhoun,Florida,1377
Calhoun,Illinois,3231
Calhoun/benton,Alabama,17163
Callaway,Missouri,13827
Calloway,Kentucky,8096
Calumet,Wisconsin,1743
Calvert,Maryland,9646
Cambria,Pennsylvania,17773
Camden,Georgia,6319
Camden,New Jersey,25422
Camden,Missouri,2338
Camden,North Carolina,6049
Cameron-Starr-Web,Texas,8541
Campbell,Virginia,23245
Campbell,Georgia,7232
Campbell,Kentucky,13127
Campbell,Tennessee,6068
Cannon,Tennessee,8982
Cape Girardeau,Missouri,13912
Cape May,New Jersey,6433
Carbon,Pennsylvania,15686
Caroline,Virginia,18456
Caroline,Maryland,9692
Carroll,Ohio,17685
Carroll,Mississippi,18491
Carroll,Kentucky,5526
Carroll,Indiana,11015
Carroll,Illinois,4586
Carroll,Missouri,5441
Carroll,Tennessee,15967
Carroll,Georgia,9357
Carroll,Louisiana,8789
Carroll,New Hampshire,20157
Carroll,Virginia,5909
Carroll,Maryland,20616
Carroll,Arkansas,4614
Carter,Kentucky,6241
Carter,Tennessee,6296
Carteret,North Carolina,6939
Casey,Kentucky,6556
Cass,Michigan,10907
Cass,Georgia,13300
Cass,Illinois,7253
Cass,Indiana,11021
Cass-Gordon,Georgia,0
Cass/davis,Texas,4991
Cass/van Buren,Missouri,6090
Caswell,North Carolina,15269
Catahoula,Louisiana,7132
Catawba,North Carolina,8862
Cattaraugus,New York,38950
Cayuga,New York,55458
Cecil,Maryland,18939
Cedar,Iowa,3941
Cedar,Missouri,3361
Centre,Pennsylvania,23355
Chambers,Alabama,23960
Champaign,Ohio,19782
Champaign,Illinois,2649
Chariton,Missouri,7514
Charles,Maryland,16162
Charles City,Virginia,5200
Charleston,South Carolina,72805
Charlotte,Virginia,13955
Chatham,North Carolina,18449
Chatham,Georgia,23901
Chattooga,Georgia,6815
Chautauqua,New York,50493
Chemung,New York,28821
Chenango,New York,40311
Cherokee,Alabama,13884
Cherokee,North Carolina,6838
Cherokee,Texas,6673
Cherokee,Georgia,12800
Cheshire,New Hampshire,30144
Chester,Pennsylvania,66438
Chester,South Carolina,18038
Chesterfield,South Carolina,10790
Chesterfield,Virginia,17489
Chickasaw,Mississippi,16369
Chicot,Arkansas,5115
Chippewa,Wisconsin,615
Chippewa,Michigan,898
Chittenden,Vermont,29036
Choctaw,Alabama,8389
Choctaw,Mississippi,11402
Chowan,North Carolina,6721
Christian,Illinois,3203
Christian,Kentucky,19580
Claiborne,Louisiana,7471
Claiborne,Tennessee,9369
Claiborne,Mississippi,14941
Clarion,Pennsylvania,23565
Clark,Illinois,9532
Clark,Arkansas,4070
Clark,Missouri,5527
Clark,Indiana,15828
Clark,Kentucky,12683
Clark,Ohio,22178
Clarke,Mississippi,5477
Clarke,Georgia,11119
Clarke,Virginia,7352
Clarke,Alabama,9786
Clarke,Iowa,79
Clay,Kentucky,5421
Clay,Missouri,10332
Clay,Indiana,7944
Clay,Illinois,4289
Clayton,Iowa,3873
Clearfield,Pennsylvania,12586
Clermont,Ohio,30455
Cleveland,North Carolina,10396
Clinch,Georgia,637
Clinton,Missouri,3786
Clinton,Michigan,5102
Clinton,Pennsylvania,11207
Clinton,Illinois,5139
Clinton,Kentucky,4889
Clinton,Indiana,11869
Clinton,Ohio,18838
Clinton,Iowa,2822
Clinton,New York,40047
Coahoma,Mississippi,2780
Cobb,Georgia,13843
Cocke,Tennessee,8300
Coffee,Tennessee,8351
Coffee,Alabama,5940
Cole,Missouri,6696
Coles,Illinois,9335
Colleton,South Carolina,39505
Collin,Texas,1950
Colorado,Texas,2257
Columbia,New York,43073
Columbia,Florida,4808
Columbia,Wisconsin,9565
Columbia,Georgia,11961
Columbia,Pennsylvania,17710
Columbiana,Ohio,33621
Columbus,North Carolina,5909
Colusa,California,115
Colusa-Shasta-Tri,California,0
Comal,Texas,1723
Concordia,Louisiana,7758
Conecuh,Alabama,9322
Contra Costa,California,0
Conway,Arkansas,3583
Cook,Illinois,43385
Cooke,Texas,220
Cooper,Missouri,12950
Coos,New Hampshire,11853
Coosa,Alabama,14543
Copiah,Mississippi,11794
Cortland,New York,25140
Coshocton,Ohio,25674
Covington,Mississippi,3338
Covington,Alabama,3645
Coweta,Georgia,13635
Craven,North Carolina,14709
Crawford,Wisconsin,2498
Crawford,Missouri,6397
Crawford,Georgia,8984
Crawford,Indiana,6524
Crawford,Ohio,18177
Crawford,Arkansas,7960
Crawford,Illinois,7135
Crawford,Pennsylvania,37849
Crittenden,Arkansas,2648
Crittenden,Kentucky,6351
Culpeper,Virginia,12282
Cumberland,Illinois,3718
Cumberland,North Carolina,20610
Cumberland,New Jersey,17189
Cumberland,Virginia,9751
Cumberland,Maine,79538
Cumberland,Kentucky,7005
Cumberland,Pennsylvania,34327
Currituck,North Carolina,7236
Cuyahoga,Ohio,48099
Dade,Florida,159
Dade,Georgia,2680
Dade,Missouri,4246
Dakota,Minnesota,584
Dale,Alabama,6382
Dallas,Iowa,854
Dallas,Missouri,3648
Dallas,Texas,2743
Dallas,Alabama,29727
Dallas,Arkansas,6877
Dane,Wisconsin,16639
Darke,Ohio,20276
Darlington,South Carolina,16830
Dauphin,Pennsylvania,35754
Davidson,North Carolina,15320
Davidson,Tennessee,38882
Davie,North Carolina,7866
Daviess,Indiana,10352
Daviess,Kentucky,12362
Daviess,Missouri,5298
Davis,Iowa,7264
De Kalb,Illinois,7540
De Kalb,Alabama,8245
De Kalb,Missouri,2075
De Kalb,Tennessee,8016
De Kalb,Georgia,14328
De Kalb,Indiana,8251
De Soto,Mississippi,19042
De Soto,Louisiana,8023
De Witt,Texas,1716
De Witt,Illinois,5002
Dearborn,Indiana,20166
Decatur,Iowa,965
Decatur,Indiana,15107
Decatur,Georgia,8262
Decatur,Tennessee,6003
Defiance,Ohio,6966
Delaware,Ohio,21817
Delaware,Iowa,1759
Delaware,New York,39834
Delaware,Indiana,10843
Delaware,Pennsylvania,24679
Denton,Texas,641
Des Moines,Iowa,12988
Desha,Arkansas,2911
Dickson,Tennessee,8404
Dinwiddie,Virginia,25118
Doddridge,Virginia,2750
Dodge,Wisconsin,19138
Dodge,Missouri,375
Dooly,Georgia,8361
Dorchester,Maryland,18877
Drew,Arkansas,3276
Du Page,Illinois,9290
Dubois,Indiana,6321
Dubuque,Iowa,10841
Dukes,Massachusetts,4540
Dunklin,Missouri,1229
Duplin,North Carolina,13514
Dutchess,New York,58992
Duval,Florida,4539
Dyer,Tennessee,6361
Early,Georgia,7246
East Baton Rouge,Louisiana,11977
East Feliciana,Louisiana,13598
Eaton,Michigan,7058
Edgar,Illinois,10692
Edgecombe,North Carolina,17189
Edgefield,South Carolina,39262
Edmonson,Kentucky,4088
Edwards,Illinois,3524
Effingham,Illinois,3799
Effingham,Georgia,3864
El Dorado,California,20057
Elbert,Georgia,12959
Elizabeth City,Virginia,4586
Elk,Pennsylvania,3531
Elkhart,Indiana,12690
Ellis,Texas,989
Emanuel,Georgia,4577
Erie,New York,100993
Erie,Ohio,18568
Erie,Pennsylvania,38742
Escambia,Florida,4351
Essex,Virginia,10206
Essex,New York,31148
Essex,Massachusetts,131300
Essex,New Jersey,73950
Essex,Vermont,4650
Estill,Kentucky,5985
Fairfax,Virginia,10682
Fairfield,Connecticut,59775
Fairfield,South Carolina,21404
Fairfield,Ohio,30264
Fannin,Texas,3788
Fauquier,Virginia,20868
Fayette,Texas,3756
Fayette,Tennessee,26719
Fayette,Alabama,9681
Fayette,Iowa,825
Fayette,Pennsylvania,39112
Fayette,Indiana,10217
Fayette,Ohio,12726
Fayette,Kentucky,22735
Fayette,Illinois,8075
Fayette,Virginia,3955
Fayette,Georgia,8709
Fentress,Tennessee,4454
Fleming,Kentucky,13914
Floyd,Kentucky,5714
Floyd,Virginia,6458
Floyd,Indiana,14875
Floyd,Georgia,8205
Fluvanna,Virginia,9487
Fond Du Lac,Wisconsin,14510
Forsyth,Georgia,8850
Forsyth,North Carolina,11168
Fort Bend,Texas,2533
Fountain,Indiana,13253
Franklin,Massachusetts,30870
Franklin,Maine,20027
Franklin,Vermont,28586
Franklin,Illinois,5681
Franklin,Missouri,11021
Franklin,Alabama,19610
Franklin,North Carolina,11713
Franklin,New York,25102
Franklin,Georgia,11513
Franklin,Florida,1561
Franklin,Mississippi,5904
Franklin,Louisiana,3251
Franklin,Pennsylvania,39904
Franklin,Arkansas,3972
Franklin,Ohio,42909
Franklin,Indiana,17968
Franklin,Tennessee,13768
Franklin,Virginia,17430
Franklin,Kentucky,12462
Frederick,Virginia,15975
Frederick,Maryland,40987
Fremont,Iowa,1244
Fulton,Arkansas,1819
Fulton,Indiana,5982
Fulton,Kentucky,4446
Fulton,Pennsylvania,7567
Fulton,Ohio,7781
Fulton,New York,20171
Fulton,Illinois,22508
Gadsden,Florida,8784
Gallatin,Illinois,5448
Gallatin,Kentucky,5137
Gallia,Ohio,17063
Galveston,Texas,4529
Garrard,Kentucky,10237
Gasconade,Missouri,4996
Gaston,North Carolina,8073
Gates,North Carolina,8426
Geauga,Ohio,17827
Genesee,New York,28488
Genesee,Michigan,12031
Gentry,Missouri,4248
Georgetown,South Carolina,20647
Gibson,Indiana,10771
Gibson,Tennessee,19548
Giles,Tennessee,25949
Giles,Virginia,6570
Gillespie,Texas,1240
Gilmer,Georgia,8440
Gilmer,Virginia,3475
Gloucester,Virginia,10527
Gloucester,New Jersey,14655
Glynn,Georgia,4933
Goliad,Texas,648
Gonzales,Texas,1492
Goochland,Virginia,10352
Gordon,Georgia,5984
Grafton,New Hampshire,42343
Grainger,Tennessee,12370
Grand Isle,Vermont,4145
Grant,Indiana,11092
Grant,Wisconsin,16169
Grant,Kentucky,6531
Granville,North Carolina,21249
Graves,Kentucky,11397
Grayson,Kentucky,6837
Grayson,Texas,2008
Grayson,Virginia,6677
Green,Wisconsin,8566
Green,Kentucky,9060
Greenbrier,Virginia,10022
Greene,Ohio,21946
Greene,Missouri,12785
Greene,Tennessee,17824
Greene,New York,33126
Greene,Virginia,4400
Greene,Pennsylvania,22136
Greene,Illinois,12429
Greene,Arkansas,2593
Greene,Alabama,31441
Greene,Indiana,12313
Greene,Georgia,13068
Greene,North Carolina,6619
Greene,Mississippi,2018
Greensville,Virginia,5639
Greenup,Kentucky,9654
Greenville,South Carolina,20156
Grimes,Texas,4008
Grundy,Missouri,3006
Grundy,Tennessee,2773
Grundy,Illinois,3023
Guadalupe,Texas,1511
Guernsey,Ohio,30438
Guilford,North Carolina,19754
Gwinnett,Georgia,11257
Habersham,Georgia,8895
Halifax,Virginia,25962
Halifax,North Carolina,16589
Hall,Georgia,8713
Hamilton,Florida,2511
Hamilton,Indiana,12684
Hamilton,New York,2188
Hamilton,Illinois,6362
Hamilton,Tennessee,10075
Hamilton,Ohio,156844
Hampden,Massachusetts,51283
Hampshire,Massachusetts,35732
Hampshire,Virginia,14036
Hancock,Mississippi,3672
Hancock,Virginia,4050
Hancock,Indiana,9698
Hancock,Kentucky,3853
Hancock,Illinois,14652
Hancock,Maine,34372
Hancock,Ohio,16751
Hancock,Tennessee,5660
Hancock,Georgia,11578
Hanover,Virginia,15153
Hardeman,Tennessee,17456
Hardin,Tennessee,10328
Hardin,Kentucky,14525
Hardin,Ohio,8251
Hardin,Illinois,2887
Hardy,Virginia,9543
Harford,Maryland,19356
Harlan,Kentucky,4268
Harris,Georgia,14721
Harris,Texas,4668
Harrison,Kentucky,13064
Harrison,Indiana,15286
Harrison,Mississippi,4875
Harrison,Ohio,20157
Harrison,Virginia,11728
Harrison,Missouri,2447
Harrison,Texas,11822
Hart,Kentucky,9093
Hartford,Connecticut,69967
Hawkins,Tennessee,13370
Hays,Texas,387
Haywood,Tennessee,17259
Haywood,North Carolina,7074
Heard,Georgia,6923
Hempstead,Arkansas,7672
Henderson,Tennessee,13164
Henderson,Illinois,4612
Henderson,Kentucky,12171
Henderson,North Carolina,6853
Henderson,Texas,1237
Hendricks,Indiana,14083
Henrico,Virginia,43572
Henry,Illinois,3807
Henry,Kentucky,11442
Henry,Alabama,9019
Henry,Ohio,3434
Henry,Tennessee,18233
Henry,Iowa,8707
Henry,Indiana,17605
Henry,Georgia,14726
Henry,Virginia,8872
Henry/rives,Missouri,4052
Herkimer,New York,38244
Hernando/benton,Florida,926
Hertford,North Carolina,8142
Hickman,Kentucky,4791
Hickman,Tennessee,9397
Hickory,Missouri,2329
Highland,Virginia,4227
Highland,Ohio,25781
Hillsborough,Florida,2377
Hillsborough,New Hampshire,57478
Hillsdale,Michigan,16159
Hinds,Mississippi,25340
Hocking,Ohio,14119
Holmes,Ohio,20452
Holmes,Florida,1205
Holmes,Mississippi,13928
Holt,Missouri,3957
Hopkins,Kentucky,12441
Hopkins,Texas,2623
Horry,South Carolina,7646
Hot Spring,Arkansas,3609
Houghton,Michigan,708
Houston,Georgia,16450
Houston,Texas,2721
Howard,Missouri,13969
Howard,Indiana,6657
Hudson,New Jersey,21822
Humphreys,Tennessee,6422
Hunt,Texas,1520
Hunterdon,New Jersey,28990
Huntingdon,Pennsylvania,24786
Huntington,Indiana,7850
Huron,Michigan,210
Huron,Ohio,26203
Hyde,North Carolina,7636
Iberville,Louisiana,12278
Independence,Arkansas,7767
Indiana,Pennsylvania,27170
Ingham,Michigan,8631
Ionia,Michigan,7597
Iowa,Iowa,822
Iowa,Wisconsin,9525
Iredell,North Carolina,14719
Iroquois,Illinois,4149
Irwin,Georgia,3334
Isle Of Wight,Virginia,9353
Issaquena,Mississippi,4478
Itasca,Minnesota,97
Itawamba,Mississippi,13528
Izard,Arkansas,3213
Jackson,Alabama,14088
Jackson,Mississippi,3196
Jackson,Arkansas,3086
Jackson,Missouri,14000
Jackson,Florida,6639
Jackson,Georgia,9768
Jackson,Texas,996
Jackson,Tennessee,15673
Jackson,Louisiana,5566
Jackson,Michigan,19431
Jackson,Indiana,11047
Jackson,Ohio,12719
Jackson,Virginia,6544
Jackson,Illinois,5862
Jackson,Iowa,7210
James City,Virginia,4020
Jasper,Georgia,11486
Jasper,Mississippi,6184
Jasper,Indiana,3540
Jasper,Texas,1767
Jasper,Missouri,4223
Jasper,Iowa,1280
Jasper,Illinois,3220
Jay,Indiana,7047
Jefferson,Wisconsin,15317
Jefferson,Kentucky,59831
Jefferson,Illinois,8109
Jefferson,Florida,7718
Jefferson,Georgia,9131
Jefferson,Mississippi,13193
Jefferson,Indiana,23916
Jefferson,Iowa,9904
Jefferson,Pennsylvania,13518
Jefferson,Alabama,8989
Jefferson,Ohio,29133
Jefferson,Arkansas,5834
Jefferson,Tennessee,13204
Jefferson,Louisiana,25093
Jefferson,New York,68153
Jefferson,Virginia,15357
Jefferson,Missouri,6928
Jefferson,Texas,1836
Jennings,Indiana,12096
Jersey,Illinois,7354
Jessamine,Kentucky,10249
Jo Daviess,Illinois,18604
Johnson,Kentucky,3873
Johnson,Iowa,4472
Johnson,Tennessee,3705
Johnson,Arkansas,5227
Johnson,Indiana,12101
Johnson,Missouri,7464
Johnson,Illinois,4114
Johnston,North Carolina,13726
Jones,North Carolina,5038
Jones,Mississippi,2164
Jones,Iowa,3007
Jones,Georgia,10224
Juniata,Pennsylvania,13029
Kalamazoo,Michigan,13179
Kanawha,Virginia,15353
Kane,Illinois,16703
Kaufman,Texas,1047
Kemper,Mississippi,12517
Kendall,Illinois,7730
Kennebec,Maine,62521
Kenosha,Wisconsin,10734
Kent,Rhode Island,15068
Kent,Michigan,12016
Kent,Maryland,11386
Kent,Delaware,22816
Kenton,Kentucky,17038
Keokuk,Iowa,4822
Kershaw,South Carolina,14473
King And Queen,Virginia,10319
King George,Virginia,5971
King William,Virginia,8779
Kings,New York,138882
Kittson/pembina,Minnesota,1134
Knox,Indiana,11084
Knox,Kentucky,7050
Knox,Ohio,28872
Knox,Illinois,13279
Knox,Tennessee,18807
Knox,Missouri,2894
Kosciusko,Indiana,10243
La Porte,Indiana,12145
La Salle,Illinois,17815
Laclede,Missouri,2498
Lafayette,Wisconsin,11531
Lafayette,Missouri,13690
Lafayette,Arkansas,5220
Lafayette,Mississippi,14069
Lafayette,Louisiana,6720
Lafourche,Louisiana,9532
Lagrange,Indiana,8387
Lake,Ohio,14654
Lake,Illinois,14226
Lake,Indiana,3991
Lamar,Texas,3978
Lamoille,Vermont,10872
Lancaster,South Carolina,10988
Lancaster,Virginia,4708
Lancaster,Pennsylvania,98944
Lapeer,Michigan,7029
Larue,Kentucky,5859
Lauderdale,Mississippi,8717
Lauderdale,Tennessee,5169
Lauderdale,Alabama,17172
Laurel,Kentucky,4145
Laurens,South Carolina,23407
Laurens,Georgia,6442
Lavaca,Texas,1571
Lawrence,Kentucky,6281
Lawrence,Mississippi,6478
Lawrence,Ohio,15246
Lawrence,Pennsylvania,21079
Lawrence,Missouri,4859
Lawrence,Indiana,12097
Lawrence,Illinois,6121
Lawrence,Arkansas,5274
Lawrence,Tennessee,9280
Lawrence,Alabama,15258
Leake,Mississippi,5533
Lebanon,Pennsylvania,26071
Lee,Iowa,18861
Lee,Georgia,6660
Lee,Illinois,5292
Lee,Virginia,10267
Lehigh,Pennsylvania,32479
Lenawee,Michigan,26372
Lenoir,North Carolina,7828
Leon,Texas,1946
Leon,Florida,11442
Letcher,Kentucky,2512
Levy,Florida,465
Lewis,Virginia,10031
Lewis,Missouri,6578
Lewis,Tennessee,4438
Lewis,Kentucky,7202
Lewis,New York,24564
Lexington,South Carolina,12930
Liberty,Georgia,7926
Liberty,Texas,2522
Licking,Ohio,38846
Limestone,Alabama,16483
Limestone,Texas,2608
Lincoln,Maine,74875
Lincoln,Tennessee,23492
Lincoln,North Carolina,7746
Lincoln,Missouri,9421
Lincoln,Georgia,5998
Lincoln,Kentucky,10093
Linn,Missouri,4058
Linn,Iowa,5444
Litchfield,Connecticut,45253
Livingston,Michigan,13485
Livingston,New York,40875
Livingston,Kentucky,6578
Livingston,Louisiana,3385
Livingston,Missouri,4247
Livingston,Illinois,1552
Logan,Illinois,5128
Logan,Kentucky,16581
Logan,Virginia,3620
Logan,Ohio,19162
Lorain,Ohio,26086
Los Angeles,California,3530
Loudoun,Virginia,22079
Louisa,Iowa,4939
Louisa,Virginia,16691
Lowndes,Alabama,21915
Lowndes,Mississippi,19544
Lowndes,Georgia,7714
Lucas,Iowa,471
Lucas,Ohio,12363
Lumpkin,Georgia,8955
Lunenburg,Virginia,11692
Luzerne,Pennsylvania,56072
Lycoming,Pennsylvania,26257
Mackinac/michilim,Michigan,3598
Macomb,Michigan,15530
Macon,Alabama,26898
Macon,Georgia,7052
Macon,Illinois,3988
Macon,Tennessee,6948
Macon,Missouri,6565
Macon,North Carolina,6389
Macoupin,Illinois,12355
Madison,Virginia,9331
Madison,Missouri,6003
Madison,Alabama,26427
Madison,Florida,5490
Madison,Tennessee,21470
Madison,Louisiana,8773
Madison,Kentucky,15727
Madison,Arkansas,4823
Madison,New York,43072
Madison,Illinois,20441
Madison,Georgia,5703
Madison,Iowa,1179
Madison,Indiana,12375
Madison,Mississippi,18173
Madison,Ohio,10015
Mahaska,Iowa,5989
Mahoning,Ohio,23735
Manitowoc,Wisconsin,3702
Mankahta,Minnesota,158
Marathon,Wisconsin,508
Marengo,Alabama,27831
Marin,California,323
Marion,Indiana,24103
Marion,Mississippi,4410
Marion,Virginia,10552
Marion,Illinois,6720
Marion,Georgia,10280
Marion,Florida,3338
Marion,Missouri,12230
Marion,Arkansas,2308
Marion,Iowa,5482
Marion,Alabama,7833
Marion,Ohio,12618
Marion,Tennessee,6314
Marion,South Carolina,17407
Marion,Kentucky,11765
Mariposa,California,4379
Marlboro,South Carolina,10789
Marquette,Michigan,136
Marquette,Wisconsin,8641
Marshall,Kentucky,5269
Marshall,Tennessee,15616
Marshall,Iowa,338
Marshall,Virginia,10138
Marshall,Alabama,8846
Marshall,Illinois,5180
Marshall,Indiana,5348
Marshall,Mississippi,29689
Martin,North Carolina,8307
Martin,Indiana,5941
Mason,Michigan,93
Mason,Kentucky,18344
Mason,Virginia,7539
Mason,Illinois,5921
Massac,Illinois,4092
Matagorda,Texas,2124
Mathews,Virginia,6714
Maury,Tennessee,29520
Mccracken,Kentucky,6067
Mcdonald,Missouri,2236
Mcdonough,Illinois,7616
Mcdowell,North Carolina,6246
Mchenry,Illinois,14978
Mcintosh,Georgia,6027
Mckean,Pennsylvania,5254
Mclean,Illinois,10163
Mcminn,Tennessee,13906
Mcnairy,Tennessee,12864
Meade,Kentucky,7393
Mecklenburg,Virginia,20630
Mecklenburg,North Carolina,13914
Medina,Ohio,24441
Medina,Texas,909
Meigs,Tennessee,4879
Meigs,Ohio,17971
Menard,Illinois,6349
Mendocino,California,55
Mercer,Pennsylvania,33172
Mercer,Kentucky,14067
Mercer,Missouri,2691
Mercer,Illinois,5246
Mercer,Virginia,4222
Mercer,Ohio,7712
Mercer,New Jersey,27992
Meriwether,Georgia,16476
Merrimack,New Hampshire,40337
Miami,Ohio,24999
Miami,Indiana,11304
Middlesex,New Jersey,28635
Middlesex,Virginia,4394
Middlesex,Massachusetts,161383
Middlesex,Connecticut,27216
Midland,Michigan,65
Mifflin,Pennsylvania,14980
Milam,Texas,2907
Miller,Missouri,3834
Milwaukee,Wisconsin,31077
Mississippi,Missouri,3123
Mississippi,Arkansas,2368
Mobile,Alabama,27600
Moniteau,Missouri,6004
Monmouth,New Jersey,30313
Monongalia,Virginia,12387
Monroe,Virginia,10204
Monroe,Indiana,11286
Monroe,Arkansas,2049
Monroe,Iowa,2884
Monroe,Missouri,10541
Monroe,Georgia,16985
Monroe,Florida,2645
Monroe,Pennsylvania,13270
Monroe,Alabama,12013
Monroe,Kentucky,7756
Monroe,New York,87650
Monroe,Ohio,28351
Monroe,Tennessee,11874
Monroe,Mississippi,21172
Monroe,Michigan,14698
Monroe,Illinois,7679
Montcalm,Michigan,891
Monterey,California,1872
Montgomery,Texas,2384
Montgomery,North Carolina,6872
Montgomery,Tennessee,21045
Montgomery,Georgia,2154
Montgomery,Kentucky,9903
Montgomery,Maryland,15860
Montgomery,Arkansas,1958
Montgomery,Alabama,29711
Montgomery,Indiana,18084
Montgomery,Pennsylvania,58291
Montgomery,Ohio,38218
Montgomery,Virginia,8359
Montgomery,Missouri,5489
Montgomery,Illinois,6277
Montgomery,New York,31992
Montour,Pennsylvania,13239
Moore,North Carolina,9342
Morehouse,Louisiana,3913
Morgan,Georgia,10744
Morgan,Ohio,28585
Morgan,Kentucky,7620
Morgan,Indiana,14576
Morgan,Virginia,3557
Morgan,Tennessee,3430
Morgan,Missouri,4650
Morgan,Illinois,16064
Morgan/cotaco,Alabama,10125
Morris,New Jersey,30158
Morrow,Ohio,20280
Moultrie,Illinois,3234
Muhlenberg,Kentucky,9809
Murray,Georgia,14433
Muscatine,Iowa,5731
Muscogee,Georgia,18578
Muskingum,Ohio,45049
Nacogdoches,Texas,5193
Nansemond,Virginia,12283
Nantucket,Massachusetts,8452
Napa,California,405
Nash,North Carolina,10657
Nassau,Florida,2164
Natchitoches,Louisiana,14228
Navarro,Texas,2190
