Year,County,State,StateID,Population
1820,Autauga,Alabama,42,3853
1820,Baldwin,Alabama,42,1713
1820,Bibb,Alabama,42,3676
1820,Blount,Alabama,42,2415
1820,Butler,Alabama,42,1405
1820,Clarke,Alabama,42,5839
1820,Conecuh,Alabama,42,5713
1820,Dallas,Alabama,42,6003
1820,Franklin,Alabama,42,4988
1820,Greene,Alabama,42,4554
1820,Henry,Alabama,42,2638
1820,Jackson,Alabama,42,8751
1820,Lauderdale,Alabama,42,4963
1820,Lawrence,Alabama,42,8652
1820,Limestone,Alabama,42,9871
1820,Madison,Alabama,42,17481
1820,Marengo,Alabama,42,2933
1820,Mobile,Alabama,42,2672
1820,Monroe,Alabama,42,8838
1820,Montgomery,Alabama,42,6604
1820,Morgan/cotaco,Alabama,42,5263
1820,Perry,Alabama,42,3646
1820,Shelby,Alabama,42,2416
1820,St Clair,Alabama,42,4166
1820,Tuscaloosa,Alabama,42,8229
1820,Washington,Alabama,42,4118
1820,Wilcox,Alabama,42,2917
1830,Autauga,Alabama,42,11874
1830,Baldwin,Alabama,42,2324
1830,Bibb,Alabama,42,6306
1830,Blount,Alabama,42,4233
1830,Butler,Alabama,42,5650
1830,Clarke,Alabama,42,7595
1830,Conecuh,Alabama,42,7444
1830,Covington,Alabama,42,1522
1830,Dale,Alabama,42,2031
1830,Dallas,Alabama,42,14017
1830,Fayette,Alabama,42,3547
1830,Franklin,Alabama,42,11078
1830,Greene,Alabama,42,15026
1830,Henry,Alabama,42,4020
1830,Jackson,Alabama,42,12700
1830,Jefferson,Alabama,42,6855
1830,Lauderdale,Alabama,42,11781
1830,Lawrence,Alabama,42,14984
1830,Limestone,Alabama,42,14807
1830,Lowndes,Alabama,42,9410
1830,Madison,Alabama,42,27990
1830,Marengo,Alabama,42,7700
1830,Marion,Alabama,42,4058
1830,Mobile,Alabama,42,6267
1830,Monroe,Alabama,42,8782
1830,Montgomery,Alabama,42,12695
1830,Morgan/cotaco,Alabama,42,9062
1830,Perry,Alabama,42,11490
1830,Pickens,Alabama,42,6622
1830,Pike,Alabama,42,7108
1830,Shelby,Alabama,42,5704
1830,St Clair,Alabama,42,5975
1830,Tuscaloosa,Alabama,42,13646
1830,Walker,Alabama,42,2202
1830,Washington,Alabama,42,3474
1830,Wilcox,Alabama,42,9548
1840,Autauga,Alabama,42,14342
1840,Baldwin,Alabama,42,2951
1840,Barbour,Alabama,42,12024
1840,Bibb,Alabama,42,8284
1840,Blount,Alabama,42,5570
1840,Butler,Alabama,42,8685
1840,Calhoun/benton,Alabama,42,14260
1840,Chambers,Alabama,42,17333
1840,Cherokee,Alabama,42,8773
1840,Clarke,Alabama,42,8640
1840,Conecuh,Alabama,42,8197
1840,Coosa,Alabama,42,6995
1840,Covington,Alabama,42,2435
1840,Dale,Alabama,42,7397
1840,Dallas,Alabama,42,25199
1840,De Kalb,Alabama,42,5929
1840,Fayette,Alabama,42,6942
1840,Franklin,Alabama,42,14270
1840,Greene,Alabama,42,24024
1840,Henry,Alabama,42,5787
1840,Jackson,Alabama,42,15715
1840,Jefferson,Alabama,42,7131
1840,Lauderdale,Alabama,42,14485
1840,Lawrence,Alabama,42,13313
1840,Limestone,Alabama,42,14374
1840,Lowndes,Alabama,42,19539
1840,Macon,Alabama,42,11247
1840,Madison,Alabama,42,25706
1840,Marengo,Alabama,42,17264
1840,Marion,Alabama,42,5847
1840,Marshall,Alabama,42,7553
1840,Mobile,Alabama,42,18741
1840,Monroe,Alabama,42,10680
1840,Montgomery,Alabama,42,24574
1840,Morgan/cotaco,Alabama,42,9841
1840,Perry,Alabama,42,19086
1840,Pickens,Alabama,42,17118
1840,Pike,Alabama,42,10108
1840,Randolph,Alabama,42,4973
1840,Russell,Alabama,42,13513
1840,Shelby,Alabama,42,6112
1840,St Clair,Alabama,42,5638
1840,Sumter,Alabama,42,29937
1840,Talladega,Alabama,42,12587
1840,Tallapoosa,Alabama,42,6444
1840,Tuscaloosa,Alabama,42,16583
1840,Walker,Alabama,42,4032
1840,Washington,Alabama,42,5300
1840,Wilcox,Alabama,42,15278
1850,Autauga,Alabama,42,15023
1850,Baldwin,Alabama,42,4414
1850,Barbour,Alabama,42,23632
1850,Bibb,Alabama,42,9969
1850,Blount,Alabama,42,7367
1850,Butler,Alabama,42,10836
1850,Calhoun/benton,Alabama,42,17163
1850,Chambers,Alabama,42,23960
1850,Cherokee,Alabama,42,13884
1850,Choctaw,Alabama,42,8389
1850,Clarke,Alabama,42,9786
1850,Coffee,Alabama,42,5940
1850,Conecuh,Alabama,42,9322
1850,Coosa,Alabama,42,14543
1850,Covington,Alabama,42,3645
1850,Dale,Alabama,42,6382
1850,Dallas,Alabama,42,29727
1850,De Kalb,Alabama,42,8245
1850,Fayette,Alabama,42,9681
1850,Franklin,Alabama,42,19610
1850,Greene,Alabama,42,31441
1850,Henry,Alabama,42,9019
1850,Jackson,Alabama,42,14088
1850,Jefferson,Alabama,42,8989
1850,Lauderdale,Alabama,42,17172
1850,Lawrence,Alabama,42,15258
1850,Limestone,Alabama,42,16483
1850,Lowndes,Alabama,42,21915
1850,Macon,Alabama,42,26898
1850,Madison,Alabama,42,26427
1850,Marengo,Alabama,42,27831
1850,Marion,Alabama,42,7833
1850,Marshall,Alabama,42,8846
1850,Mobile,Alabama,42,27600
1850,Monroe,Alabama,42,12013
1850,Montgomery,Alabama,42,29711
1850,Morgan/cotaco,Alabama,42,10125
1850,Perry,Alabama,42,22285
1850,Pickens,Alabama,42,21512
1850,Pike,Alabama,42,15920
1850,Randolph,Alabama,42,11581
1850,Russell,Alabama,42,19548
1850,Shelby,Alabama,42,9536
1850,St Clair,Alabama,42,6829
1850,Sumter,Alabama,42,22250
1850,Talladega,Alabama,42,18624
1850,Tallapoosa,Alabama,42,15584
1850,Tuscaloosa,Alabama,42,18056
1850,Walker,Alabama,42,5124
1850,Washington,Alabama,42,2713
1850,Wilcox,Alabama,42,17352
1850,Winston/hancock,Alabama,42,1542
1860,Autauga,Alabama,42,16739
1860,Baldwin,Alabama,42,7530
1860,Barbour,Alabama,42,30812
1860,Bibb,Alabama,42,11894
1860,Blount,Alabama,42,10865
1860,Butler,Alabama,42,18122
1860,Calhoun/benton,Alabama,42,21539
1860,Chambers,Alabama,42,23214
1860,Cherokee,Alabama,42,18360
1860,Choctaw,Alabama,42,13877
1860,Clarke,Alabama,42,15049
1860,Coffee,Alabama,42,9623
1860,Conecuh,Alabama,42,11311
1860,Coosa,Alabama,42,19273
1860,Covington,Alabama,42,6469
1860,Dale,Alabama,42,12197
1860,Dallas,Alabama,42,33625
1860,De Kalb,Alabama,42,10705
1860,Fayette,Alabama,42,12850
1860,Franklin,Alabama,42,18627
1860,Greene,Alabama,42,30859
1860,Henry,Alabama,42,14918
1860,Jackson,Alabama,42,18283
1860,Jefferson,Alabama,42,11746
1860,Lauderdale,Alabama,42,17420
1860,Lawrence,Alabama,42,13975
1860,Limestone,Alabama,42,15306
1860,Lowndes,Alabama,42,27716
1860,Macon,Alabama,42,26802
1860,Madison,Alabama,42,26451
1860,Marengo,Alabama,42,31171
1860,Marion,Alabama,42,11182
1860,Marshall,Alabama,42,11472
1860,Mobile,Alabama,42,41131
1860,Monroe,Alabama,42,15667
1860,Montgomery,Alabama,42,35904
1860,Morgan/cotaco,Alabama,42,11335
1860,Perry,Alabama,42,27724
1860,Pickens,Alabama,42,22316
1860,Pike,Alabama,42,24435
1860,Randolph,Alabama,42,20059
1860,Russell,Alabama,42,26592
1860,Shelby,Alabama,42,12618
1860,St Clair,Alabama,42,11013
1860,Sumter,Alabama,42,24035
1860,Talladega,Alabama,42,23520
1860,Tallapoosa,Alabama,42,23827
1860,Tuscaloosa,Alabama,42,23200
1860,Walker,Alabama,42,7980
1860,Washington,Alabama,42,4669
1860,Wilcox,Alabama,42,24618
1860,Winston/hancock,Alabama,42,3576
1870,Autauga,Alabama,42,11623
1870,Baldwin,Alabama,42,6004
1870,Barbour,Alabama,42,29309
1870,Bibb,Alabama,42,7469
1870,Blount,Alabama,42,9945
1870,Bullock,Alabama,42,24474
1870,Butler,Alabama,42,14981
1870,Calhoun/benton,Alabama,42,13980
1870,Chambers,Alabama,42,17562
1870,Cherokee,Alabama,42,11132
1870,Chilton/baker,Alabama,42,6194
1870,Choctaw,Alabama,42,12676
1870,Clarke,Alabama,42,14663
1870,Clay,Alabama,42,9560
1870,Cleburne,Alabama,42,8017
1870,Coffee,Alabama,42,6171
1870,Colbert,Alabama,42,12537
1870,Conecuh,Alabama,42,9574
1870,Coosa,Alabama,42,11945
1870,Covington,Alabama,42,4868
1870,Crenshaw,Alabama,42,11156
1870,Dale,Alabama,42,11325
1870,Dallas,Alabama,42,40705
1870,De Kalb,Alabama,42,7126
1870,Elmore,Alabama,42,14477
1870,Escambia,Alabama,42,4041
1870,Etowah,Alabama,42,10109
1870,Fayette,Alabama,42,7136
1870,Franklin,Alabama,42,8006
1870,Geneva,Alabama,42,2959
1870,Greene,Alabama,42,18399
1870,Hale,Alabama,42,21792
1870,Henry,Alabama,42,14191
1870,Jackson,Alabama,42,19410
1870,Jefferson,Alabama,42,12345
1870,Lamar/sanford,Alabama,42,8893
1870,Lauderdale,Alabama,42,15091
1870,Lawrence,Alabama,42,16658
1870,Lee,Alabama,42,21750
1870,Limestone,Alabama,42,15017
1870,Lowndes,Alabama,42,25719
1870,Macon,Alabama,42,17727
1870,Madison,Alabama,42,31267
1870,Marengo,Alabama,42,26151
1870,Marion,Alabama,42,6059
1870,Marshall,Alabama,42,9871
1870,Mobile,Alabama,42,49311
1870,Monroe,Alabama,42,14214
1870,Montgomery,Alabama,42,43704
1870,Morgan/cotaco,Alabama,42,12187
1870,Perry,Alabama,42,24975
1870,Pickens,Alabama,42,17690
1870,Pike,Alabama,42,17423
1870,Randolph,Alabama,42,12006
1870,Russell,Alabama,42,21636
1870,Shelby,Alabama,42,12218
1870,St Clair,Alabama,42,9360
1870,Sumter,Alabama,42,24109
1870,Talladega,Alabama,42,18064
1870,Tallapoosa,Alabama,42,16963
1870,Tuscaloosa,Alabama,42,20081
1870,Walker,Alabama,42,6543
1870,Washington,Alabama,42,3912
1870,Wilcox,Alabama,42,28377
1870,Winston/hancock,Alabama,42,4155
1880,Autauga,Alabama,42,13108
1880,Baldwin,Alabama,42,8603
1880,Barbour,Alabama,42,33979
1880,Bibb,Alabama,42,9487
1880,Blount,Alabama,42,15369
1880,Bullock,Alabama,42,29066
1880,Butler,Alabama,42,19649
1880,Calhoun/benton,Alabama,42,19591
1880,Chambers,Alabama,42,23440
1880,Cherokee,Alabama,42,19108
1880,Chilton/baker,Alabama,42,10793
1880,Choctaw,Alabama,42,15731
1880,Clarke,Alabama,42,17806
1880,Clay,Alabama,42,12938
1880,Cleburne,Alabama,42,10976
1880,Coffee,Alabama,42,8119
1880,Colbert,Alabama,42,16153
1880,Conecuh,Alabama,42,12605
1880,Coosa,Alabama,42,15113
1880,Covington,Alabama,42,5639
1880,Crenshaw,Alabama,42,11726
1880,Cullman,Alabama,42,6355
1880,Dale,Alabama,42,12677
1880,Dallas,Alabama,42,48433
1880,De Kalb,Alabama,42,12675
1880,Elmore,Alabama,42,17502
1880,Escambia,Alabama,42,5719
1880,Etowah,Alabama,42,15398
1880,Fayette,Alabama,42,10135
1880,Franklin,Alabama,42,9155
1880,Geneva,Alabama,42,4342
1880,Greene,Alabama,42,21931
1880,Hale,Alabama,42,26553
1880,Henry,Alabama,42,18761
1880,Jackson,Alabama,42,25114
1880,Jefferson,Alabama,42,23272
1880,Lamar/sanford,Alabama,42,12142
1880,Lauderdale,Alabama,42,21035
1880,Lawrence,Alabama,42,21392
1880,Lee,Alabama,42,27262
1880,Limestone,Alabama,42,21600
1880,Lowndes,Alabama,42,31176
1880,Macon,Alabama,42,17371
1880,Madison,Alabama,42,37625
1880,Marengo,Alabama,42,30890
1880,Marion,Alabama,42,9364
1880,Marshall,Alabama,42,14585
1880,Mobile,Alabama,42,48653
1880,Monroe,Alabama,42,17091
1880,Montgomery,Alabama,42,52356
1880,Morgan/cotaco,Alabama,42,16428
1880,Perry,Alabama,42,30741
1880,Pickens,Alabama,42,21479
1880,Pike,Alabama,42,20640
1880,Randolph,Alabama,42,16575
1880,Russell,Alabama,42,24837
1880,Shelby,Alabama,42,17236
1880,St Clair,Alabama,42,14462
1880,Sumter,Alabama,42,28728
1880,Talladega,Alabama,42,23360
1880,Tallapoosa,Alabama,42,23401
1880,Tuscaloosa,Alabama,42,24957
1880,Walker,Alabama,42,9479
1880,Washington,Alabama,42,4538
1880,Wilcox,Alabama,42,31828
1880,Winston/hancock,Alabama,42,4253
1890,Autauga,Alabama,42,13330
1890,Baldwin,Alabama,42,8941
1890,Barbour,Alabama,42,34898
1890,Bibb,Alabama,42,13824
1890,Blount,Alabama,42,21927
1890,Bullock,Alabama,42,27063
1890,Butler,Alabama,42,21641
1890,Calhoun/benton,Alabama,42,33835
1890,Chambers,Alabama,42,26319
1890,Cherokee,Alabama,42,20459
1890,Chilton/baker,Alabama,42,14549
1890,Choctaw,Alabama,42,17526
1890,Clarke,Alabama,42,22624
1890,Clay,Alabama,42,15765
1890,Cleburne,Alabama,42,13218
1890,Coffee,Alabama,42,12170
1890,Colbert,Alabama,42,20189
1890,Conecuh,Alabama,42,14594
1890,Coosa,Alabama,42,15906
1890,Covington,Alabama,42,7536
1890,Crenshaw,Alabama,42,15425
1890,Cullman,Alabama,42,13439
1890,Dale,Alabama,42,17225
1890,Dallas,Alabama,42,49350
1890,De Kalb,Alabama,42,21106
1890,Elmore,Alabama,42,21732
1890,Escambia,Alabama,42,8666
1890,Etowah,Alabama,42,21926
1890,Fayette,Alabama,42,12823
1890,Franklin,Alabama,42,10681
1890,Geneva,Alabama,42,10690
1890,Greene,Alabama,42,22007
1890,Hale,Alabama,42,27501
1890,Henry,Alabama,42,24847
1890,Jackson,Alabama,42,28026
1890,Jefferson,Alabama,42,88501
1890,Lamar/sanford,Alabama,42,14187
1890,Lauderdale,Alabama,42,23739
1890,Lawrence,Alabama,42,20725
1890,Lee,Alabama,42,28694
1890,Limestone,Alabama,42,21201
1890,Lowndes,Alabama,42,31550
1890,Macon,Alabama,42,18439
1890,Madison,Alabama,42,38119
1890,Marengo,Alabama,42,33095
1890,Marion,Alabama,42,11347
1890,Marshall,Alabama,42,18935
1890,Mobile,Alabama,42,51587
1890,Monroe,Alabama,42,18990
1890,Montgomery,Alabama,42,56172
1890,Morgan/cotaco,Alabama,42,24089
1890,Perry,Alabama,42,29332
1890,Pickens,Alabama,42,22470
1890,Pike,Alabama,42,24423
1890,Randolph,Alabama,42,17219
1890,Russell,Alabama,42,24093
1890,Shelby,Alabama,42,20886
1890,St Clair,Alabama,42,17353
1890,Sumter,Alabama,42,29574
1890,Talladega,Alabama,42,29346
1890,Tallapoosa,Alabama,42,25460
1890,Tuscaloosa,Alabama,42,30352
1890,Walker,Alabama,42,16078
1890,Washington,Alabama,42,7935
1890,Wilcox,Alabama,42,30816
1890,Winston/hancock,Alabama,42,6552
1900,Autauga,Alabama,42,17915
1900,Baldwin,Alabama,42,13194
1900,Barbour,Alabama,42,35152
1900,Bibb,Alabama,42,18498
1900,Blount,Alabama,42,23119
1900,Bullock,Alabama,42,31944
1900,Butler,Alabama,42,25761
1900,Calhoun/benton,Alabama,42,34874
1900,Chambers,Alabama,42,32554
1900,Cherokee,Alabama,42,21096
1900,Chilton/baker,Alabama,42,16522
1900,Choctaw,Alabama,42,18136
1900,Clarke,Alabama,42,27790
1900,Clay,Alabama,42,17099
1900,Cleburne,Alabama,42,13206
1900,Coffee,Alabama,42,20972
1900,Colbert,Alabama,42,22341
1900,Conecuh,Alabama,42,17514
1900,Coosa,Alabama,42,16144
1900,Covington,Alabama,42,15346
1900,Crenshaw,Alabama,42,19668
1900,Cullman,Alabama,42,17849
1900,Dale,Alabama,42,21189
1900,Dallas,Alabama,42,54657
1900,De Kalb,Alabama,42,23558
1900,Elmore,Alabama,42,26099
1900,Escambia,Alabama,42,11320
1900,Etowah,Alabama,42,27361
1900,Fayette,Alabama,42,14132
1900,Franklin,Alabama,42,16511
1900,Geneva,Alabama,42,19096
1900,Greene,Alabama,42,24182
1900,Hale,Alabama,42,31011
1900,Henry,Alabama,42,36147
1900,Jackson,Alabama,42,30508
1900,Jefferson,Alabama,42,140420
1900,Lamar/sanford,Alabama,42,16084
1900,Lauderdale,Alabama,42,26559
1900,Lawrence,Alabama,42,20124
1900,Lee,Alabama,42,31826
1900,Limestone,Alabama,42,22387
1900,Lowndes,Alabama,42,35651
1900,Macon,Alabama,42,23126
1900,Madison,Alabama,42,43702
1900,Marengo,Alabama,42,38315
1900,Marion,Alabama,42,14494
1900,Marshall,Alabama,42,23289
1900,Mobile,Alabama,42,62740
1900,Monroe,Alabama,42,23666
1900,Montgomery,Alabama,42,72047
1900,Morgan/cotaco,Alabama,42,28820
1900,Perry,Alabama,42,31783
1900,Pickens,Alabama,42,24402
1900,Pike,Alabama,42,29172
1900,Randolph,Alabama,42,21647
1900,Russell,Alabama,42,27083
1900,Shelby,Alabama,42,23684
1900,St Clair,Alabama,42,19425
1900,Sumter,Alabama,42,32710
1900,Talladega,Alabama,42,35773
1900,Tallapoosa,Alabama,42,29675
1900,Tuscaloosa,Alabama,42,36147
1900,Walker,Alabama,42,25162
1900,Washington,Alabama,42,11134
1900,Wilcox,Alabama,42,35631
1900,Winston/hancock,Alabama,42,9554
1830,Arkansas,Arkansas,42,1426
1830,Chicot,Arkansas,42,1165
1830,Clark,Arkansas,42,1369
1830,Conway,Arkansas,42,982
1830,Crawford,Arkansas,42,2440
1830,Crittenden,Arkansas,42,1272
1830,Hempstead,Arkansas,42,2512
1830,Hot Spring,Arkansas,42,458
1830,Independence,Arkansas,42,2031
1830,Izard,Arkansas,42,1266
1830,Jackson,Arkansas,42,333
1830,Jefferson,Arkansas,42,772
1830,Lafayette,Arkansas,42,748
1830,Lawrence,Arkansas,42,2806
1830,Miller,Arkansas,42,356
1830,Monroe,Arkansas,42,461
1830,Phillips,Arkansas,42,1152
1830,Pope,Arkansas,42,1483
1830,Pulaski,Arkansas,42,2395
1830,Sevier,Arkansas,42,634
1830,St Francis,Arkansas,42,1505
1830,Union,Arkansas,42,640
1830,Washington,Arkansas,42,2182
1840,Arkansas,Arkansas,42,1346
1840,Benton,Arkansas,42,2228
1840,Carroll,Arkansas,42,2844
1840,Chicot,Arkansas,42,3806
1840,Clark,Arkansas,42,2309
1840,Conway,Arkansas,42,2892
1840,Crawford,Arkansas,42,4266
1840,Crittenden,Arkansas,42,1561
1840,Desha,Arkansas,42,1598
1840,Franklin,Arkansas,42,2665
1840,Greene,Arkansas,42,1586
1840,Hempstead,Arkansas,42,4921
1840,Hot Spring,Arkansas,42,1907
1840,Independence,Arkansas,42,3669
1840,Izard,Arkansas,42,2240
1840,Jackson,Arkansas,42,1540
1840,Jefferson,Arkansas,42,2566
1840,Johnson,Arkansas,42,3433
1840,Lafayette,Arkansas,42,2200
1840,Lawrence,Arkansas,42,2835
1840,Madison,Arkansas,42,2775
1840,Marion,Arkansas,42,1325
1840,Mississippi,Arkansas,42,1410
1840,Monroe,Arkansas,42,936
1840,Phillips,Arkansas,42,3547
1840,Pike,Arkansas,42,969
1840,Poinsett,Arkansas,42,1320
1840,Pope,Arkansas,42,2850
1840,Pulaski,Arkansas,42,5350
1840,Randolph,Arkansas,42,2196
1840,Saline,Arkansas,42,2061
1840,Scott,Arkansas,42,1694
1840,Searcy,Arkansas,42,936
1840,Sevier,Arkansas,42,2810
1840,St Francis,Arkansas,42,2499
1840,Union,Arkansas,42,2889
1840,Van Buren,Arkansas,42,1518
1840,Washington,Arkansas,42,7148
1840,White,Arkansas,42,929
1850,Arkansas,Arkansas,42,3245
1850,Ashley,Arkansas,42,2058
1850,Benton,Arkansas,42,3710
1850,Bradley,Arkansas,42,3829
1850,Carroll,Arkansas,42,4614
1850,Chicot,Arkansas,42,5115
1850,Clark,Arkansas,42,4070
1850,Conway,Arkansas,42,3583
1850,Crawford,Arkansas,42,7960
1850,Crittenden,Arkansas,42,2648
1850,Dallas,Arkansas,42,6877
1850,Desha,Arkansas,42,2911
1850,Drew,Arkansas,42,3276
1850,Franklin,Arkansas,42,3972
1850,Fulton,Arkansas,42,1819
1850,Greene,Arkansas,42,2593
1850,Hempstead,Arkansas,42,7672
1850,Hot Spring,Arkansas,42,3609
1850,Independence,Arkansas,42,7767
1850,Izard,Arkansas,42,3213
1850,Jackson,Arkansas,42,3086
1850,Jefferson,Arkansas,42,5834
1850,Johnson,Arkansas,42,5227
1850,Lafayette,Arkansas,42,5220
1850,Lawrence,Arkansas,42,5274
1850,Madison,Arkansas,42,4823
1850,Marion,Arkansas,42,2308
1850,Mississippi,Arkansas,42,2368
1850,Monroe,Arkansas,42,2049
1850,Montgomery,Arkansas,42,1958
1850,Newton,Arkansas,42,1758
1850,Ouachita,Arkansas,42,9591
1850,Perry,Arkansas,42,978
1850,Phillips,Arkansas,42,6935
1850,Pike,Arkansas,42,1861
1850,Poinsett,Arkansas,42,2308
1850,Polk,Arkansas,42,1263
1850,Pope,Arkansas,42,4710
1850,Prairie,Arkansas,42,2097
1850,Pulaski,Arkansas,42,5657
1850,Randolph,Arkansas,42,3275
1850,Saline,Arkansas,42,3903
1850,Scott,Arkansas,42,3083
1850,Searcy,Arkansas,42,1979
1850,Sevier,Arkansas,42,4240
1850,St Francis,Arkansas,42,4479
1850,Union,Arkansas,42,10298
1850,Van Buren,Arkansas,42,2864
1850,Washington,Arkansas,42,9970
1850,White,Arkansas,42,2619
1850,Yell,Arkansas,42,3341
1860,Arkansas,Arkansas,42,8844
1860,Ashley,Arkansas,42,8590
1860,Benton,Arkansas,42,9306
1860,Bradley,Arkansas,42,8388
1860,Calhoun,Arkansas,42,4103
1860,Carroll,Arkansas,42,9383
1860,Chicot,Arkansas,42,9234
1860,Clark,Arkansas,42,9735
1860,Columbia,Arkansas,42,12449
1860,Conway,Arkansas,42,6697
1860,Craighead,Arkansas,42,3066
1860,Crawford,Arkansas,42,7850
1860,Crittenden,Arkansas,42,4920
1860,Dallas,Arkansas,42,8283
1860,Desha,Arkansas,42,6459
1860,Drew,Arkansas,42,9078
1860,Franklin,Arkansas,42,7298
1860,Fulton,Arkansas,42,4024
1860,Greene,Arkansas,42,5843
1860,Hempstead,Arkansas,42,13989
1860,Hot Spring,Arkansas,42,5635
1860,Independence,Arkansas,42,14307
1860,Izard,Arkansas,42,7215
1860,Jackson,Arkansas,42,10493
1860,Jefferson,Arkansas,42,14971
1860,Johnson,Arkansas,42,7612
1860,Lafayette,Arkansas,42,8464
1860,Lawrence,Arkansas,42,9372
1860,Madison,Arkansas,42,7740
1860,Marion,Arkansas,42,6192
1860,Mississippi,Arkansas,42,3895
1860,Monroe,Arkansas,42,5657
1860,Montgomery,Arkansas,42,3633
1860,Newton,Arkansas,42,3393
1860,Ouachita,Arkansas,42,12936
1860,Perry,Arkansas,42,2465
1860,Phillips,Arkansas,42,14877
1860,Pike,Arkansas,42,4025
1860,Poinsett,Arkansas,42,3621
1860,Polk,Arkansas,42,4262
1860,Pope,Arkansas,42,7883
1860,Prairie,Arkansas,42,8854
1860,Pulaski,Arkansas,42,11699
1860,Randolph,Arkansas,42,6261
1860,Saline,Arkansas,42,6640
1860,Scott,Arkansas,42,5145
1860,Searcy,Arkansas,42,5271
1860,Sebastian,Arkansas,42,9238
1860,Sevier,Arkansas,42,10516
1860,St Francis,Arkansas,42,8672
1860,Union,Arkansas,42,12288
1860,Van Buren,Arkansas,42,5357
1860,Washington,Arkansas,42,14673
1860,White,Arkansas,42,8316
1860,Yell,Arkansas,42,6333
1870,Arkansas,Arkansas,42,8268
1870,Ashley,Arkansas,42,8042
1870,Benton,Arkansas,42,13831
1870,Boone,Arkansas,42,7032
1870,Bradley,Arkansas,42,8646
1870,Calhoun,Arkansas,42,3853
1870,Carroll,Arkansas,42,5780
1870,Chicot,Arkansas,42,7214
1870,Clark,Arkansas,42,11953
1870,Columbia,Arkansas,42,11397
1870,Conway,Arkansas,42,8112
1870,Craighead,Arkansas,42,4577
1870,Crawford,Arkansas,42,8957
1870,Crittenden,Arkansas,42,3831
1870,Cross,Arkansas,42,3915
1870,Dallas,Arkansas,42,5707
1870,Desha,Arkansas,42,6125
1870,Drew,Arkansas,42,9960
1870,Franklin,Arkansas,42,9627
1870,Fulton,Arkansas,42,4843
1870,Grant,Arkansas,42,3943
1870,Greene,Arkansas,42,7573
1870,Hempstead,Arkansas,42,13768
1870,Hot Spring,Arkansas,42,5877
1870,Independence,Arkansas,42,14566
1870,Izard,Arkansas,42,6806
1870,Jackson,Arkansas,42,7268
1870,Jefferson,Arkansas,42,15733
1870,Johnson,Arkansas,42,9152
1870,Lafayette,Arkansas,42,9139
1870,Lawrence,Arkansas,42,5981
1870,Little River,Arkansas,42,3236
1870,Madison,Arkansas,42,8231
1870,Marion,Arkansas,42,3979
1870,Mississippi,Arkansas,42,3633
1870,Monroe,Arkansas,42,8336
1870,Montgomery,Arkansas,42,2984
1870,Newton,Arkansas,42,4374
1870,Ouachita,Arkansas,42,12975
1870,Perry,Arkansas,42,2685
1870,Phillips,Arkansas,42,15372
1870,Pike,Arkansas,42,3788
1870,Poinsett,Arkansas,42,1720
1870,Polk,Arkansas,42,3376
1870,Pope,Arkansas,42,8386
1870,Prairie,Arkansas,42,5604
1870,Pulaski,Arkansas,42,32066
1870,Randolph,Arkansas,42,7466
1870,Saline,Arkansas,42,3911
1870,Scott,Arkansas,42,7483
1870,Searcy,Arkansas,42,5614
1870,Sebastian,Arkansas,42,12940
1870,Sevier,Arkansas,42,4492
1870,Sharp,Arkansas,42,5400
1870,St Francis,Arkansas,42,6714
1870,Union,Arkansas,42,10571
1870,Van Buren,Arkansas,42,5107
1870,Washington,Arkansas,42,17266
1870,White,Arkansas,42,10347
1870,Woodruff,Arkansas,42,6891
1870,Yell,Arkansas,42,8048
1880,Arkansas,Arkansas,42,8038
1880,Ashley,Arkansas,42,10156
1880,Baxter,Arkansas,42,6004
1880,Benton,Arkansas,42,20328
1880,Boone,Arkansas,42,12146
1880,Bradley,Arkansas,42,6285
1880,Calhoun,Arkansas,42,5671
1880,Carroll,Arkansas,42,13337
1880,Chicot,Arkansas,42,10117
1880,Clark,Arkansas,42,15771
1880,Clay,Arkansas,42,7213
1880,Columbia,Arkansas,42,14090
1880,Conway,Arkansas,42,12755
1880,Craighead,Arkansas,42,7037
1880,Crawford,Arkansas,42,14740
1880,Crittenden,Arkansas,42,9415
1880,Cross,Arkansas,42,5050
1880,Dallas,Arkansas,42,6505
1880,Desha,Arkansas,42,8973
1880,Dorsey,Arkansas,42,8370
1880,Drew,Arkansas,42,12231
1880,Faulkner,Arkansas,42,12786
1880,Franklin,Arkansas,42,14951
1880,Fulton,Arkansas,42,6720
1880,Garland,Arkansas,42,9023
1880,Grant,Arkansas,42,6185
1880,Greene,Arkansas,42,7480
1880,Hempstead,Arkansas,42,19015
1880,Hot Spring,Arkansas,42,7775
1880,Howard,Arkansas,42,9917
1880,Independence,Arkansas,42,18086
1880,Izard,Arkansas,42,10857
1880,Jackson,Arkansas,42,10877
1880,Jefferson,Arkansas,42,22386
1880,Johnson,Arkansas,42,11565
1880,Lafayette,Arkansas,42,5730
1880,Lawrence,Arkansas,42,8782
1880,Lee,Arkansas,42,13288
1880,Lincoln,Arkansas,42,9255
1880,Little River,Arkansas,42,6404
1880,Logan,Arkansas,42,14885
1880,Lonoke,Arkansas,42,12146
1880,Madison,Arkansas,42,11455
1880,Marion,Arkansas,42,7907
1880,Miller,Arkansas,42,9919
1880,Mississippi,Arkansas,42,7332
1880,Monroe,Arkansas,42,9574
