County-Level Results For 1880

county,state,population
Jackson,Georgia,16297
Jackson,Tennessee,12008
Jackson,Kentucky,6678
Jackson,West Virginia,16312
Jackson,Oregon,8154
Jackson,Arkansas,10877
Jackson,Alabama,25114
Jackson,Ohio,23686
Jackson,Texas,2723
Jackson,Illinois,22505
Jackson,Louisiana,5328
Jackson,Missouri,82325
Jackson,Indiana,23050
Jackson,Wisconsin,13285
Jackson,Kansas,10718
Jackson,Minnesota,4806
Jackson,Iowa,23771
Jackson,Michigan,42031
Jackson,Mississippi,7607
Jackson,North Carolina,7343
Jackson,Florida,14372
James,Tennessee,5187
James City,Virginia,5422
Jasper,Mississippi,12126
Jasper,Missouri,32019
Jasper,Georgia,11851
Jasper,Indiana,9464
Jasper,Illinois,14515
Jasper,Texas,5779
Jasper,Iowa,25963
Jay,Indiana,19282
Jefferson,Kentucky,146010
Jefferson,Alabama,23272
Jefferson,Colorado,6804
Jefferson,Georgia,15671
Jefferson,Missouri,18736
Jefferson,Tennessee,15846
Jefferson,Wisconsin,32156
Jefferson,Pennsylvania,27935
Jefferson,Iowa,17469
Jefferson,Illinois,20686
Jefferson,Florida,16065
Jefferson,Nebraska,8096
Jefferson,Indiana,25977
Jefferson,New York,66103
Jefferson,Mississippi,17314
Jefferson,Ohio,33018
Jefferson,Kansas,15563
Jefferson,West Virginia,15005
Jefferson,Louisiana,12166
Jefferson,Arkansas,22386
Jefferson,Texas,3489
Jennings,Indiana,16453
Jersey,Illinois,15542
Jessamine,Kentucky,10864
Jewell,Kansas,17475
Jo Daviess,Illinois,27528
Johnson,Indiana,19537
Johnson,Kansas,16853
Johnson,Arkansas,11565
Johnson,Illinois,13078
Johnson,Kentucky,9155
Johnson,Tennessee,7766
Johnson,Georgia,4800
Johnson,Texas,17911
Johnson,Missouri,28172
Johnson,Iowa,25429
Johnson/johnston,Nebraska,7595
Johnston,North Carolina,23461
Jones,North Carolina,7491
Jones,Iowa,21052
Jones,Georgia,11613
Jones,Mississippi,3828
Jones,Texas,546
Josephine,Oregon,2485
Josh Bell,Kentucky,-2
Juneau,Wisconsin,15582
Juniata,Pennsylvania,18227
Kalamazoo,Michigan,34342
Kalkaska,Michigan,2937
Kanabec,Minnesota,505
Kanawha,West Virginia,32466
Kandiyohi,Minnesota,10159
Kane,Illinois,44939
Kankakee,Illinois,25047
Kansas,Kansas,9
Karnes,Texas,3270
Kaufman,Texas,15448
Kearney,Nebraska,4072
Kearny,Kansas,159
Keith,Nebraska,194
Kemper,Mississippi,15719
Kendall,Texas,2763
Kendall,Illinois,13083
Kennebec,Maine,53058
Kenosha,Wisconsin,13550
Kent,Maryland,17605
Kent,Texas,92
Kent,Delaware,32874
Kent,Rhode Island,20588
Kent,Michigan,73253
Kenton,Kentucky,43983
Keokuk,Iowa,21258
Kern,California,5601
Kerr,Texas,2168
Kershaw,South Carolina,21538
Kewaunee,Wisconsin,15807
Keweenaw,Michigan,4270
Kimble,Texas,1343
King,Texas,40
King And Queen,Virginia,10502
King George,Virginia,6397
King William,Virginia,8751
Kingman,Kansas,3713
Kings,New York,599495
Kinney,Texas,4487
Kittson/pembina,Minnesota,905
Knox,Maine,32863
Knox,Indiana,26324
Knox,Ohio,27431
Knox,Tennessee,39124
Knox,Texas,77
Knox,Illinois,38344
Knox,Missouri,13047
Knox,Kentucky,10587
Knox/l'eau Qui Co,Nebraska,3666
Kosciusko,Indiana,26494
Kossuth,Iowa,6178
La Crosse,Wisconsin,27073
La Plata,Colorado,1110
La Porte,Indiana,30985
La Salle,Texas,789
La Salle,Illinois,70403
Labette,Kansas,22735
Lac Qui Parle,Minnesota,4891
Lackawanna,Pennsylvania,89269
Laclede,Missouri,11524
Lafayette,Missouri,25710
Lafayette,Wisconsin,21279
Lafayette,Florida,2441
Lafayette,Louisiana,13235
Lafayette,Mississippi,21671
Lafayette,Arkansas,5730
Lafourche,Louisiana,19113
Lagrange,Indiana,15630
Lake,Michigan,3233
Lake,Ohio,16326
Lake,Colorado,23563
Lake,Minnesota,106
Lake,Tennessee,3968
Lake,Indiana,15091
Lake,Oregon,2804
Lake,Illinois,21296
Lake,California,6596
Lamar,Texas,27193
Lamar/sanford,Alabama,12142
Lamb,Texas,N/a
Lamoille,Vermont,12684
Lampasas,Texas,5421
Lancaster,South Carolina,16903
Lancaster,Pennsylvania,139447
Lancaster,Virginia,6160
Lancaster,Nebraska,28090
Lander,Nevada,3624
Lane,Kansas,601
Lane,Oregon,9411
Langlade,Wisconsin,685
Lapeer,Michigan,30138
Larimer,Colorado,4892
Larue,Kentucky,9793
Las Animas,Colorado,8903
Lassen,California,3340
Lauderdale,Tennessee,14918
Lauderdale,Alabama,21035
Lauderdale,Mississippi,21501
Laurel,Kentucky,9131
Laurens,Georgia,10053
Laurens,South Carolina,29444
Lavaca,Texas,13641
Lawrence,Ohio,39068
Lawrence,Mississippi,9420
Lawrence,Tennessee,10383
Lawrence,Arkansas,8782
Lawrence,Indiana,18543
Lawrence,Kentucky,13262
Lawrence,Missouri,17583
Lawrence,Illinois,13663
Lawrence,Pennsylvania,33312
Lawrence,Alabama,21392
Le Sueur,Minnesota,16103
Leake,Mississippi,13146
Leavenworth,Kansas,32355
Lebanon,Pennsylvania,38476
Lee,Kentucky,4254
Lee,Alabama,27262
Lee,Georgia,10577
Lee,Illinois,27491
Lee,Iowa,34859
Lee,Arkansas,13288
Lee,Mississippi,20470
Lee,Virginia,15116
Lee,Texas,8937
Leelanau,Michigan,6253
Leflore,Mississippi,10246
Lehigh,Pennsylvania,65969
Lenawee,Michigan,48343
Lenoir,North Carolina,15344
Leon,Texas,12817
Leon,Florida,19662
Leslie,Kentucky,3740
Letcher,Kentucky,6601
Levy,Florida,5767
Lewis,Kentucky,13154
Lewis,New York,31416
Lewis,Missouri,15925
Lewis,Tennessee,2181
Lewis,West Virginia,13269
Lexington,South Carolina,18564
Liberty,Georgia,10649
Liberty,Texas,4999
Liberty,Florida,1362
Licking,Ohio,40450
Limestone,Texas,16246
Limestone,Alabama,21600
Lincoln,Louisiana,11075
Lincoln,Wisconsin,2011
Lincoln,Tennessee,26960
Lincoln,Georgia,6412
Lincoln,Arkansas,9255
Lincoln,West Virginia,8739
Lincoln,Kansas,8582
Lincoln,Maine,24821
Lincoln,Minnesota,2945
Lincoln,Nebraska,3632
Lincoln,Mississippi,13547
Lincoln,Kentucky,15080
Lincoln,North Carolina,11061
Lincoln,Nevada,2637
Lincoln,Missouri,17426
Linn,Oregon,12676
Linn,Iowa,37237
Linn,Missouri,20016
Linn,Kansas,15298
Lipscomb,Texas,69
Litchfield,Connecticut,52044
Little River,Arkansas,6404
Live Oak,Texas,1994
Livingston,New York,39562
Livingston,Kentucky,9165
Livingston,Michigan,22251
Livingston,Illinois,38450
Livingston,Missouri,20196
Livingston,Louisiana,5258
Llano,Texas,4962
Logan,Arkansas,14885
Logan,Ohio,26267
Logan,Kentucky,24358
Logan,Illinois,25037
Logan,West Virginia,7329
Lonoke,Arkansas,12146
Lorain,Ohio,35526
Los Angeles,California,33381
Loudon,Tennessee,9148
Loudoun,Virginia,23634
Louisa,Virginia,18942
Louisa,Iowa,13142
Lowndes,Mississippi,28244
Lowndes,Alabama,31176
Lowndes,Georgia,11049
Lubbock,Texas,25
Lucas,Iowa,14530
Lucas,Ohio,67377
Lumpkin,Georgia,6526
Lunenburg,Virginia,11535
Luzerne,Pennsylvania,133065
Lycoming,Pennsylvania,57486
Lynn,Texas,9
Lyon,Minnesota,6257
Lyon,Nevada,2409
Lyon,Kentucky,6768
Lyon,Kansas,17326
Lyon/buncombe,Iowa,1968
Mackinac/michilim,Michigan,2902
Macomb,Michigan,31627
Macon,Alabama,17371
Macon,Missouri,26222
Macon,Illinois,30665
Macon,Tennessee,9321
Macon,Georgia,11675
Macon,North Carolina,8064
Macoupin,Illinois,37692
Madison,Virginia,10562
Madison,Texas,5395
Madison,Mississippi,25866
Madison,Florida,14798
Madison,Louisiana,13906
Madison,Arkansas,11455
Madison,Indiana,27527
Madison,New York,44112
Madison,Nebraska,5589
Madison,Tennessee,30874
Madison,Illinois,50126
Madison,Kentucky,22052
Madison,Alabama,37625
Madison,Ohio,20129
Madison,Georgia,7977
Madison,Missouri,8876
Madison,North Carolina,12810
Madison,Iowa,17224
Magoffin,Kentucky,6944
Mahaska,Iowa,25202
Mahoning,Ohio,42871
Manatee,Florida,3544
Manistee,Michigan,12532
Manitou,Michigan,1334
Manitowoc,Wisconsin,37505
Marathon,Wisconsin,17121
Marengo,Alabama,30890
Maries,Missouri,7304
Marin,California,11324
Marinette,Wisconsin,8929
Marion,Texas,10983
Marion,South Carolina,34107
Marion,Kentucky,14693
Marion,Georgia,8598
Marion,Florida,13046
Marion,Oregon,14576
Marion,Indiana,102782
Marion,Illinois,23686
Marion,Mississippi,6901
Marion,Ohio,20565
Marion,Iowa,25111
Marion,West Virginia,17198
Marion,Kansas,12453
Marion,Missouri,24837
Marion,Alabama,9364
Marion,Arkansas,7907
Marion,Tennessee,10910
Mariposa,California,4339
Marlboro,South Carolina,20598
Marquette,Michigan,25394
Marquette,Wisconsin,8908
Marshall,Kentucky,9647
Marshall,Illinois,15055
Marshall,Kansas,16136
Marshall,West Virginia,18840
Marshall,Alabama,14585
Marshall,Iowa,23752
Marshall,Tennessee,19259
Marshall,Indiana,23414
Marshall,Mississippi,29330
Marshall,Minnesota,992
Martin,Kentucky,3057
Martin,Texas,12
Martin,Minnesota,5249
Martin,Indiana,13475
Martin,North Carolina,13140
Mason,Michigan,10065
Mason,Texas,2655
Mason,West Virginia,22293
Mason,Illinois,16242
Mason,Kentucky,20469
Massac,Illinois,10443
Matagorda,Texas,3940
Mathews,Virginia,7501
Maury,Tennessee,39904
Maverick,Texas,2967
Mccracken,Kentucky,16262
Mcculloch,Texas,1533
Mcdonald,Missouri,7816
Mcdonough,Illinois,27970
Mcdowell,North Carolina,9836
Mcdowell,West Virginia,3074
Mcduffie,Georgia,9449
Mchenry,Illinois,24908
Mcintosh,Georgia,6241
Mckean,Pennsylvania,42565
Mclean,Kentucky,9293
Mclean,Illinois,60100
Mclennan,Texas,26934
Mcleod,Minnesota,12342
Mcminn,Tennessee,15064
Mcmullen,Texas,701
Mcnairy,Tennessee,17271
Mcpherson,Kansas,17143
Meade,Kansas,296
Meade,Kentucky,10323
Mecklenburg,North Carolina,34175
Mecklenburg,Virginia,24610
Mecosta,Michigan,13973
Medina,Texas,4492
Medina,Ohio,21453
Meeker,Minnesota,11739
Meigs,Ohio,32325
Meigs,Tennessee,7117
Menard,Illinois,13024
Menard,Texas,1239
Mendocino,California,12800
Menifee,Kentucky,3755
Menominee,Michigan,11987
Merced,California,5656
Mercer,Missouri,14673
Mercer,Illinois,19502
Mercer,Kentucky,14142
Mercer,New Jersey,58061
Mercer,West Virginia,7467
Mercer,Ohio,21808
Mercer,Pennsylvania,56161
Meriwether,Georgia,17651
Merrick,Nebraska,5341
Merrimack,New Hampshire,46300
Metcalfe,Kentucky,9423
Miami,Ohio,36158
Miami,Indiana,24083
Miami/lykins,Kansas,17802
Middlesex,Massachusetts,317830
Middlesex,Connecticut,35589
Middlesex,New Jersey,52286
Middlesex,Virginia,6252
Midland,Michigan,6893
Mifflin,Pennsylvania,19577
Milam,Texas,18659
Mille Lacs,Minnesota,1501
Miller,Missouri,9805
Miller,Georgia,3720
Miller,Arkansas,9919
Mills,Iowa,14137
Milton,Georgia,6261
Milwaukee,Wisconsin,138537
Mineral,West Virginia,8630
Missaukee,Michigan,1553
Mississippi,Arkansas,7332
Mississippi,Missouri,9270
Mitchell,Kansas,14911
Mitchell,Texas,117
Mitchell,Georgia,9392
Mitchell,North Carolina,9435
Mitchell,Iowa,14363
Mobile,Alabama,48653
Modoc,California,4399
Moniteau,Missouri,14346
Monmouth,New Jersey,55538
Mono,California,7499
Monona,Iowa,9055
Monongalia,West Virginia,14985
Monroe,Indiana,15875
Monroe,Michigan,33624
Monroe,New York,144903
Monroe,Mississippi,28553
Monroe,Florida,10940
Monroe,Pennsylvania,20175
Monroe,Alabama,17091
Monroe,Iowa,13719
Monroe,Kentucky,10741
Monroe,Wisconsin,21607
Monroe,Georgia,18808
Monroe,West Virginia,11501
Monroe,Arkansas,9574
Monroe,Tennessee,14283
Monroe,Ohio,26496
Monroe,Illinois,13682
Monroe,Missouri,19071
Montague,Texas,11257
Montcalm,Michigan,33148
Monterey,California,11302
Montgomery,Indiana,27316
Montgomery,Illinois,28078
Montgomery,Mississippi,13348
Montgomery,Arkansas,5729
Montgomery,Pennsylvania,96494
Montgomery,Tennessee,28481
Montgomery,Texas,10154
Montgomery,North Carolina,9374
Montgomery,New York,38315
Montgomery,Maryland,24759
Montgomery,Kansas,18213
Montgomery,Georgia,5381
Montgomery,Ohio,78550
Montgomery,Kentucky,10566
Montgomery,Missouri,16249
Montgomery,Alabama,52356
Montgomery,Iowa,15895
Montgomery,Virginia,16693
Montmorency,Michigan,-2
Montour,Pennsylvania,15468
Moore,Tennessee,6233
Moore,North Carolina,16821
Moore,Texas,N/a
Morehouse,Louisiana,14206
Morgan,Illinois,31514
Morgan,Georgia,14032
Morgan,Kentucky,8455
Morgan,Ohio,20074
Morgan,Missouri,10132
Morgan,Tennessee,5156
Morgan,West Virginia,5777
Morgan,Indiana,18900
Morgan/cotaco,Alabama,16428
Morris,Kansas,9265
Morris,Texas,5032
Morris,New Jersey,50861
Morrison,Minnesota,5875
Morrow,Ohio,19072
Motley,Texas,24
Moultrie,Illinois,13699
Mower,Minnesota,16799
Muhlenberg,Kentucky,15098
Multnomah,Oregon,25203
Murray,Georgia,8269
Murray,Minnesota,3604
Muscatine,Iowa,23170
Muscogee,Georgia,19322
Muskegon,Michigan,26586
Muskingum,Ohio,49774
Nacogdoches,Texas,11590
Nance,Nebraska,1212
Nansemond,Virginia,15903
Nantucket,Massachusetts,3727
Napa,California,13235
Nash,North Carolina,17731
Nassau,Florida,6635
Natchitoches,Louisiana,19707
Navarro,Texas,21702
Nelson,Virginia,16536
Nelson,Kentucky,16609
Nemaha,Kansas,12462
Nemaha,Nebraska,10451
Neosho/dorn,Kansas,15121
Neshoba,Mississippi,8741
Ness,Kansas,3722
Nevada,Arkansas,12959
Nevada,California,20823
New Castle,Delaware,77716
New Hanover,North Carolina,21376
New Haven,Connecticut,156523
New Kent,Virginia,5515
New London,Connecticut,73152
New Madrid,Missouri,7694
New York,New York,1206299
Newaygo,Michigan,14688
Newberry,South Carolina,26497
Newport,Rhode Island,24180
Newton,Georgia,13623
Newton,Arkansas,6120
Newton,Mississippi,13436
Newton,Missouri,18947
Newton,Texas,4359
Newton,Indiana,8167
Niagara,New York,54173
Nicholas,Kentucky,11869
Nicholas,West Virginia,7223
Nicollet,Minnesota,12333
Noble,Ohio,21138
Noble,Indiana,22956
Nobles,Minnesota,4435
Nodaway,Missouri,29544
Nolan,Texas,640
Norfolk,Virginia,58657
Norfolk,Massachusetts,96507
Northampton,Virginia,9152
Northampton,Pennsylvania,70312
Northampton,North Carolina,20032
Northumberland,Pennsylvania,53123
Northumberland,Virginia,7929
Norton,Kansas,6998
Nottoway,Virginia,11156
Noxubee,Mississippi,29874
Nuckolls,Nebraska,4235
Nueces,Texas,7673
Nye,Nevada,1875
O Brien,Iowa,4155
Oakland,Michigan,41537
Obion,Tennessee,22912
Ocean,New Jersey,14455
Oceana,Michigan,11699
Ochiltree,Texas,N/a
Oconee,South Carolina,16256
Oconee,Georgia,6351
Oconto,Wisconsin,9848
Ogemaw,Michigan,1914
Ogle,Illinois,29937
Oglethorpe,Georgia,15400
Ohio,Kentucky,19669
Ohio,Indiana,5563
Ohio,West Virginia,37457
Oktibbeha,Mississippi,15978
Oldham,Texas,287
Oldham,Kentucky,7667
Olmsted,Minnesota,21543
Oneida,New York,115475
Onondaga,New York,117893
Onslow,North Carolina,9829
Ontario,New York,49541
Ontonagon,Michigan,2565
Orange,New York,88220
Orange,Texas,2938
Orange,North Carolina,23698
Orange,Vermont,23525
Orange,Virginia,13052
Orange,Indiana,14363
Orange/mosquito,Florida,6618
Orangeburg,South Carolina,41395
Oregon,Missouri,5791
Orleans,Louisiana,216090
Orleans,New York,30128
Orleans,Vermont,22083
Ormsby,Nevada,5412
Osage,Kansas,19642
Osage,Missouri,11824
Osborne,Kansas,12517
Osceola,Michigan,10777
Osceola,Iowa,2219
Oscoda,Michigan,467
Oswego,New York,77911
Otoe,Nebraska,15727
Otsego,New York,51397
Otsego,Michigan,1974
Ottawa,Kansas,10307
Ottawa,Ohio,19762
Ottawa,Michigan,33126
Otter Tail,Minnesota,18675
Ouachita,Arkansas,11758
Ouachita,Louisiana,14685
Ouray,Colorado,2669
Outagamie,Wisconsin,28716
Overton,Tennessee,12153
Owen,Indiana,15901
Owen,Kentucky,17401
Owsley,Kentucky,4942
Oxford,Maine,32627
Ozark,Missouri,5618
Ozaukee,Wisconsin,15461
Page,Virginia,9965
Page,Iowa,19667
Palo Alto,Iowa,4131
Palo Pinto,Texas,5885
Pamlico,North Carolina,6323
Panola,Texas,12219
Panola,Mississippi,28352
Park,Colorado,3970
Parke,Indiana,19460
Parker,Texas,15870
Parmer,Texas,N/a
Pasquotank,North Carolina,10369
Passaic,New Jersey,68860
Patrick,Virginia,12833
Paulding,Ohio,13485
Paulding,Georgia,10887
Pawnee,Kansas,5396
Pawnee,Nebraska,6920
Pecos,Texas,1807
Pemiscot,Missouri,4299
Pender,North Carolina,12468
Pendleton,West Virginia,8022
Pendleton,Kentucky,16702
Penobscot,Maine,70476
Peoria,Illinois,55355
Pepin,Wisconsin,6226
Perquimans,North Carolina,9466
Perry,Tennessee,7174
Perry,Indiana,16997
Perry,Missouri,11895
Perry,Pennsylvania,27522
Perry,Alabama,30741
Perry,Mississippi,3427
Perry,Arkansas,3872
Perry,Illinois,16007
Perry,Ohio,28218
Perry,Kentucky,5607
Person,North Carolina,13719
Pettis,Missouri,27271
Phelps,Nebraska,2447
Phelps,Missouri,12568
Philadelphia,Pennsylvania,847170
Phillips,Kansas,12014
Phillips,Arkansas,21262
Piatt,Illinois,15583
Pickaway,Ohio,27415
Pickens,South Carolina,14389
Pickens,Georgia,6790
Pickens,Alabama,21479
Pierce,Nebraska,1202
Pierce,Georgia,4538
Pierce,Wisconsin,17744
Pike,Indiana,16383
Pike,Illinois,33751
Pike,Georgia,15849
Pike,Arkansas,6345
Pike,Ohio,17927
Pike,Alabama,20640
Pike,Pennsylvania,9663
Pike,Missouri,26715
Pike,Mississippi,16688
Pike,Kentucky,13001
Pine,Minnesota,1365
Pipestone,Minnesota,2092
Piscataquis,Maine,14872
Pitt,North Carolina,21794
Pittsylvania,Virginia,52589
Placer,California,14232
Plaquemines,Louisiana,11575
Platte,Missouri,17366
Platte,Nebraska,9511
Pleasants,West Virginia,6256
Plumas,California,6180
Plymouth,Iowa,8566
Plymouth,Massachusetts,74018
Pocahontas,West Virginia,5591
Pocahontas,Iowa,3713
Poinsett,Arkansas,2192
Pointe Coupee,Louisiana,17785
Polk,Minnesota,11433
Polk,Missouri,15734
Polk,Florida,3181
Polk,Arkansas,5857
Polk,Nebraska,6846
Polk,Iowa,42395
Polk,Oregon,6601
Polk,Texas,7189
Polk,Tennessee,7269
Polk,Wisconsin,10018
Polk,Georgia,11952
Polk,North Carolina,5062
Pontotoc,Mississippi,13858
Pope,Arkansas,14322
Pope,Minnesota,5874
Pope,Illinois,13256
Portage,Ohio,27500
Portage,Wisconsin,17731
Porter,Indiana,17227
Posey,Indiana,20857
Pottawatomie,Kansas,16350
Pottawattamie,Iowa,39850
Potter,Pennsylvania,13797
Potter,Texas,28
Powell,Kentucky,3639
Poweshiek,Iowa,18936
Powhatan,Virginia,7817
Prairie,Arkansas,8435
Pratt,Kansas,1890
Preble,Ohio,24533
Prentiss,Mississippi,12158
Presidio,Texas,2873
Presque Isle,Michigan,3113
Preston,West Virginia,19091
Price,Wisconsin,785
Prince Edward,Virginia,14668
Prince George,Virginia,10054
Prince Georges,Maryland,26451
Prince William,Virginia,9180
Princess Anne,Virginia,9394
Providence,Rhode Island,197874
Pueblo,Colorado,7617
Pulaski,Georgia,14058
Pulaski,Arkansas,32616
Pulaski,Indiana,9851
Pulaski,Missouri,7250
Pulaski,Illinois,9507
Pulaski,Virginia,8755
Pulaski,Kentucky,21318
Putnam,New York,15181
Putnam,Illinois,5554
Putnam,Indiana,22501
Putnam,Tennessee,11501
Putnam,West Virginia,11375
Putnam,Ohio,23713
Putnam,Georgia,14539
Putnam,Missouri,13555
Putnam,Florida,6261
Queen Annes,Maryland,19257
Queens,New York,90574
Quitman,Georgia,4392
Quitman,Mississippi,1407
Rabun,Georgia,4634
Racine,Wisconsin,30922
Rains,Texas,3035
Raleigh,West Virginia,7367
Ralls,Missouri,11838
Ramsey,Minnesota,45890
Randall,Texas,3
Randolph,Illinois,25690
Randolph,North Carolina,20836
Randolph,Alabama,16575
Randolph,Arkansas,11724
Randolph,Missouri,22751
Randolph,Georgia,13341
Randolph,West Virginia,8102
Randolph,Indiana,26435
Rankin,Mississippi,16752
Rapides,Louisiana,23563
Rappahannock,Virginia,9291
Rawlins,Kansas,1623
Ray,Missouri,20190
Red River,Louisiana,8573
Red River,Texas,17194
Red Willow,Nebraska,3044
Redwood,Minnesota,5375
Refugio,Texas,1585
Reno,Kansas,12826
Rensselaer,New York,115328
Renville,Minnesota,10791
Republic,Kansas,14913
Reynolds,Missouri,5722
Rhea,Tennessee,7073
Rice,Minnesota,22481
Rice,Kansas,9292
Richardson,Nebraska,15031
Richland,Illinois,15545
Richland,Louisiana,8440
Richland,Wisconsin,18174
Richland,Ohio,36306
Richland,South Carolina,28573
Richmond,Georgia,34665
Richmond,New York,38991
Richmond,North Carolina,18245
Richmond,Virginia,7195
Riley,Kansas,10430
Ringgold,Iowa,12085
Rio Grande,Colorado,1944
Ripley,Indiana,21627
Ripley,Missouri,5377
Ritchie,West Virginia,13474
Roane,West Virginia,12184
Roane,Tennessee,15237
Roanoke,Virginia,13105
Roberts,Texas,32
Robertson,Texas,22383
Robertson,Tennessee,18861
Robertson,Kentucky,5814
Robeson,North Carolina,23880
Rock,Wisconsin,38823
Rock,Minnesota,3669
Rock Island,Illinois,38302
Rockbridge,Virginia,20003
Rockcastle,Kentucky,9670
Rockdale,Georgia,6838
Rockingham,Virginia,29567
Rockingham,North Carolina,21744
Rockingham,New Hampshire,49064
Rockland,New York,27690
Rockwall,Texas,2984
Rooks,Kansas,8112
Roop,Nevada,286
Roscommon,Michigan,1459
Ross,Ohio,40307
Routt,Colorado,140
Rowan,North Carolina,19965
Rowan,Kentucky,4420
Runnels,Texas,980
Rush,Indiana,19238
Rush,Kansas,5490
Rusk,Texas,18986
Russell,Alabama,24837
Russell,Kansas,7351
Russell,Virginia,13906
Russell,Kentucky,7591
Rutherford,Tennessee,36741
Rutherford,North Carolina,15198
Rutland,Vermont,41829
Sabine,Louisiana,7344
Sabine,Texas,4161
Sac,Iowa,8774
Sacramento,California,34390
Sagadahoc,Maine,19272
Saginaw,Michigan,59095
Saguache,Colorado,1973
Salem,New Jersey,24579
Saline,Illinois,15940
Saline,Kansas,13808
Saline,Arkansas,8953
Saline,Nebraska,14491
Saline,Missouri,29911
Sampson,North Carolina,22894
San Augustine,Texas,5084
San Benito,California,5584
San Bernardino,California,7786
San Diego,California,8618
San Francisco,California,233959
San Jacinto,Texas,6186
San Joaquin,California,24349
San Juan,Colorado,1087
San Luis Obispo,California,9142
San Mateo,California,8669
San Patricio,Texas,1010
San Saba,Texas,5324
Sandusky,Ohio,32057
Sangamon,Illinois,52894
Sanilac,Michigan,26341
Santa Barbara,California,9513
Santa Clara,California,35039
Santa Cruz,California,12802
Santa Rosa,Florida,6645
Saratoga,New York,55156
Sarpy,Nebraska,4481
Sauk,Wisconsin,28729
Saunders,Nebraska,15810
Schenectady,New York,23538
Schley,Georgia,5302
Schoharie,New York,32910
Schoolcraft,Michigan,1575
Schuyler,Missouri,10470
Schuyler,Illinois,16249
Schuyler,New York,18842
Schuylkill,Pennsylvania,129974
Scioto,Ohio,33511
Scotland,Missouri,12508
Scott,Kentucky,14965
Scott,Tennessee,6021
Scott,Virginia,17233
Scott,Mississippi,10845
Scott,Indiana,8343
Scott,Kansas,43
Scott,Arkansas,9174
Scott,Iowa,41266
Scott,Missouri,8587
Scott,Minnesota,13516
Scott,Illinois,10741
Screven,Georgia,12786
Scurry,Texas,102
Searcy,Arkansas,7278
Sebastian,Arkansas,19560
Sedgwick,Kansas,18753
Seneca,New York,29278
Seneca,Ohio,36947
Sequatchie,Tennessee,2565
Sequoyah,Kansas,568
Sevier,Tennessee,15541
Sevier,Arkansas,6192
Seward,Kansas,5
Seward,Nebraska,11147
Shackelford,Texas,2037
Shannon,Missouri,3441
Sharkey,Mississippi,6306
Sharp,Arkansas,9047
Shasta,California,9492
Shawano,Wisconsin,10371
Shawnee,Kansas,29093
Sheboygan,Wisconsin,34206
Shelby,Missouri,14024
Shelby,Texas,9523
Shelby,Kentucky,16813
Shelby,Tennessee,78430
Shelby,Indiana,25257
Shelby,Illinois,30270
Shelby,Ohio,24137
Shelby,Iowa,12696
Shelby,Alabama,17236
Shenandoah,Virginia,18204
Sherburne,Minnesota,3855
Sheridan,Kansas,1567
Sherman,Texas,-2
Sherman,Nebraska,2061
Sherman,Kansas,13
Shiawassee,Michigan,27059
Sibley,Minnesota,10637
Sierra,California,6623
Simpson,Kentucky,10641
Simpson,Mississippi,8008
Sioux,Iowa,5426
Sioux,Nebraska,699
Siskiyou,California,8610
Smith,Kansas,13883
Smith,Tennessee,17799
Smith,Mississippi,8088
Smith,Texas,21863
Smyth,Virginia,12160
Snyder,Pennsylvania,17797
Solano,California,18475
Somerset,Pennsylvania,33110
Somerset,Maryland,21668
Somerset,Maine,32333
Somerset,New Jersey,27162
Somervell,Texas,2649
Sonoma,California,25926
Southampton,Virginia,18012
Spalding,Georgia,12585
Spartanburg,South Carolina,40409
Spencer,Kentucky,7040
Spencer,Indiana,22122
Spotsylvania,Virginia,14828
St Bernard,Louisiana,4405
St Charles,Missouri,23065
St Charles,Louisiana,7161
St Clair,Illinois,61806
St Clair,Missouri,14125
St Clair,Alabama,14462
St Clair,Michigan,46197
St Croix,Wisconsin,18956
St Francis,Arkansas,8389
St Francois,Missouri,13822
St Helena,Louisiana,7504
St James,Louisiana,14714
St John The Bapti,Louisiana,9686
St Johns,Florida,4535
St Joseph,Michigan,26626
St Joseph,Indiana,33178
St Landry,Louisiana,40004
St Lawrence,New York,85997
St Louis,Missouri,31888
St Louis,Minnesota,4504
St Louis City,Missouri,350518
St Martin,Louisiana,12663
St Mary,Louisiana,19891
St Marys,Maryland,16934
St Tammany,Louisiana,6887
Stafford,Kansas,4755
Stafford,Virginia,7211
Stanislaus,California,8751
Stanly,North Carolina,10505
Stanton,Kansas,5
Stanton,Nebraska,1813
Stark,Ohio,64031
Stark,Illinois,11207
Starke,Indiana,5105
Starr,Texas,8304
Ste Genevieve,Missouri,10390
Stearns,Minnesota,21956
Steele,Minnesota,12460
Stephens/buchanan,Texas,4725
Stephenson,Illinois,31963
Steuben,New York,77586
Steuben,Indiana,14645
Stevens,Kansas,12
Stevens,Minnesota,3911
Stewart,Tennessee,12690
Stewart,Georgia,13998
Stoddard,Missouri,13431
Stokes,North Carolina,15353
Stone,Missouri,4404
Stone,Arkansas,5089
Stonewall,Texas,104
Storey,Nevada,16115
Story,Iowa,16906
Strafford,New Hampshire,35558
Suffolk,Massachusetts,387927
Suffolk,New York,53888
Sullivan,Pennsylvania,8073
Sullivan,Indiana,20336
Sullivan,New York,32491
Sullivan,Missouri,16569
Sullivan,New Hampshire,18161
Sullivan,Tennessee,18321
Summers,West Virginia,9033
Summit,Ohio,43788
Summit,Colorado,5459
